client_id,sex,birth,age,group,group2,cat0,cat1,cat2,total,CAcat0,CAcat1,CAcat2,CA
c_5077,m,1988,35,"(30, 50]","(30, 65]",170.0,38.0,0.0,208.0,1961.1299999999999,668.38,0.0,2629.5099999999998
c_544,f,1981,42,"(30, 50]","(30, 65]",34.0,7.0,0.0,41.0,357.5,169.16,0.0,526.66
c_246,m,1965,58,"(50, 70]","(30, 65]",86.0,105.0,0.0,191.0,947.23,1941.1399999999999,0.0,2888.37
c_7114,m,1973,50,"(30, 50]","(30, 65]",180.0,42.0,0.0,222.0,2045.24,741.43,0.0,2786.67
c_6988,f,1965,58,"(50, 70]","(30, 65]",18.0,27.0,0.0,45.0,267.24,671.86,0.0,939.1
c_2679,m,1988,35,"(30, 50]","(30, 65]",198.0,49.0,1.0,248.0,2099.86,960.2099999999999,145.99,3206.0600000000004
c_1517,f,1994,29,"(18, 30]","(18, 30]",14.0,15.0,3.0,32.0,231.26999999999998,302.11,190.38,723.76
c_2281,f,1986,37,"(30, 50]","(30, 65]",75.0,6.0,0.0,81.0,803.34,106.84,0.0,910.1800000000001
c_4762,m,1979,44,"(30, 50]","(30, 65]",25.0,11.0,0.0,36.0,244.01999999999998,203.25,0.0,447.27
c_3400,f,1965,58,"(50, 70]","(30, 65]",50.0,61.0,0.0,111.0,489.35,1344.21,0.0,1833.56
c_6857,m,1969,54,"(50, 70]","(30, 65]",14.0,18.0,0.0,32.0,154.95,378.02,0.0,532.97
c_7357,m,1956,67,"(50, 70]","(65, 94]",32.0,82.0,0.0,114.0,288.73,1825.27,0.0,2114.0
c_8297,m,1968,55,"(50, 70]","(30, 65]",13.0,6.0,2.0,21.0,124.47,135.66,139.98,400.11
c_5182,f,1955,68,"(50, 70]","(65, 94]",12.0,31.0,0.0,43.0,109.45,552.8299999999999,0.0,662.28
c_3916,f,1944,79,"(70, 94]","(65, 94]",33.0,37.0,0.0,70.0,342.71000000000004,795.54,0.0,1138.25
c_985,f,2004,19,"(18, 30]","(18, 30]",11.0,27.0,13.0,51.0,79.7,481.48,898.31,1459.49
c_6137,m,1964,59,"(50, 70]","(30, 65]",11.0,13.0,0.0,24.0,91.87,312.7,0.0,404.57
c_1267,f,1974,49,"(30, 50]","(30, 65]",38.0,9.0,0.0,47.0,412.49,175.51,0.0,588.0
c_2363,f,1953,70,"(50, 70]","(65, 94]",9.0,2.0,0.0,11.0,56.53,21.98,0.0,78.51
c_4712,f,1977,46,"(30, 50]","(30, 65]",124.0,27.0,1.0,152.0,1324.18,488.21,69.99,1882.38
c_4411,f,2004,19,"(18, 30]","(18, 30]",3.0,25.0,31.0,59.0,31.200000000000003,428.33,1897.58,2357.1099999999997
c_933,f,1957,66,"(50, 70]","(65, 94]",37.0,44.0,1.0,82.0,365.06,771.88,62.25,1199.19
c_641,m,1960,63,"(50, 70]","(30, 65]",51.0,38.0,0.0,89.0,520.05,777.1899999999999,0.0,1297.2399999999998
c_2948,f,1995,28,"(18, 30]","(18, 30]",3.0,5.0,0.0,8.0,17.97,194.14,0.0,212.10999999999999
c_3848,f,1990,33,"(30, 50]","(30, 65]",33.0,16.0,2.0,51.0,378.92,418.02,109.74,906.6800000000001
c_3835,f,1996,27,"(18, 30]","(18, 30]",0.0,9.0,23.0,32.0,0.0,173.34,1499.69,1673.03
c_7030,f,1969,54,"(50, 70]","(30, 65]",29.0,64.0,0.0,93.0,317.55,1310.33,0.0,1627.8799999999999
c_3157,f,1937,86,"(70, 94]","(65, 94]",19.0,34.0,0.0,53.0,186.23,682.14,0.0,868.37
c_7782,m,1981,42,"(30, 50]","(30, 65]",161.0,39.0,0.0,200.0,1792.86,851.23,0.0,2644.09
c_1450,f,1959,64,"(50, 70]","(30, 65]",3.0,9.0,1.0,13.0,33.71279462738301,199.07999999999998,56.99,289.782794627383
c_8161,m,1955,68,"(50, 70]","(65, 94]",46.0,96.0,3.0,145.0,440.71,1944.82,437.97,2823.5
c_2974,f,1956,67,"(50, 70]","(65, 94]",30.0,34.0,0.0,64.0,307.32,751.05,0.0,1058.37
c_614,m,1967,56,"(50, 70]","(30, 65]",34.0,40.0,0.0,74.0,434.28,737.81,0.0,1172.09
c_2936,m,1981,42,"(30, 50]","(30, 65]",51.0,23.0,0.0,74.0,515.74,540.54,0.0,1056.28
c_3532,m,2001,22,"(18, 30]","(18, 30]",8.0,2.0,4.0,14.0,68.02,25.98,193.92000000000002,287.92
c_5899,m,1996,27,"(18, 30]","(18, 30]",10.0,24.0,19.0,53.0,113.97,476.53999999999996,1759.04,2349.55
c_5009,m,1955,68,"(50, 70]","(65, 94]",10.0,13.0,0.0,23.0,133.48000000000002,242.87,0.0,376.35
c_7660,m,1993,30,"(18, 30]","(18, 30]",0.0,25.0,8.0,33.0,0.0,583.99,403.65,987.64
c_2931,f,1995,28,"(18, 30]","(18, 30]",0.0,3.0,3.0,6.0,0.0,44.97,167.37,212.34
c_1193,f,1990,33,"(30, 50]","(30, 65]",85.0,52.0,0.0,137.0,932.24,1020.3499999999999,0.0,1952.59
c_8144,f,2001,22,"(18, 30]","(18, 30]",1.0,28.0,19.0,48.0,11.85,660.14,1304.01,1976.0
c_868,m,1975,48,"(30, 50]","(30, 65]",163.0,55.0,0.0,218.0,1632.0,1275.99,0.0,2907.99
c_585,f,1987,36,"(30, 50]","(30, 65]",209.0,41.0,0.0,250.0,2194.32,867.64,0.0,3061.96
c_2527,f,1993,30,"(18, 30]","(18, 30]",5.0,0.0,25.0,30.0,69.7,0.0,1905.47,1975.17
c_2546,f,1998,25,"(18, 30]","(18, 30]",6.0,7.0,9.0,22.0,73.94,140.35,649.29,863.5799999999999
c_2157,m,1971,52,"(50, 70]","(30, 65]",43.0,27.0,2.0,72.0,409.98,528.98,306.99,1245.95
c_6512,f,1951,72,"(70, 94]","(65, 94]",53.0,78.0,0.0,131.0,536.29,1587.46,0.0,2123.75
c_7590,f,1953,70,"(50, 70]","(65, 94]",4.0,2.0,0.0,6.0,25.87,58.06999999999999,0.0,83.94
c_5883,f,1990,33,"(30, 50]","(30, 65]",114.0,40.0,0.0,154.0,1080.9,768.5699999999999,0.0,1849.47
c_668,m,1994,29,"(18, 30]","(18, 30]",0.0,2.0,5.0,7.0,0.0,31.98,313.38,345.36
c_8471,f,1971,52,"(50, 70]","(30, 65]",13.0,16.0,0.0,29.0,96.59,302.28,0.0,398.87
c_6503,m,1974,49,"(30, 50]","(30, 65]",84.0,16.0,0.0,100.0,880.75,298.61,0.0,1179.3600000000001
c_7196,f,1975,48,"(30, 50]","(30, 65]",130.0,23.0,0.0,153.0,1397.97,498.4,0.0,1896.37
c_8348,m,1971,52,"(50, 70]","(30, 65]",22.0,55.0,0.0,77.0,265.46999999999997,1322.09,0.0,1587.56
c_3159,m,1971,52,"(50, 70]","(30, 65]",0.0,8.0,0.0,8.0,0.0,229.92,0.0,229.92
c_8461,m,2002,21,"(18, 30]","(18, 30]",0.0,7.0,10.0,17.0,0.0,96.79999999999998,987.68,1084.48
c_595,f,1956,67,"(50, 70]","(65, 94]",34.0,68.0,0.0,102.0,339.79,1555.5,0.0,1895.29
c_5062,m,1988,35,"(30, 50]","(30, 65]",253.0,67.0,0.0,320.0,2732.57,1302.36,0.0,4034.9300000000003
c_5995,f,1992,31,"(30, 50]","(30, 65]",15.0,19.0,15.0,49.0,159.04999999999998,389.15999999999997,1343.21,1891.42
c_7646,f,1973,50,"(30, 50]","(30, 65]",209.0,74.0,1.0,284.0,2321.79,1445.85,145.99,3913.63
c_371,m,1991,32,"(30, 50]","(30, 65]",35.0,19.0,0.0,54.0,294.51,318.03999999999996,0.0,612.55
c_7243,f,1957,66,"(50, 70]","(65, 94]",14.0,16.0,0.0,30.0,132.31,294.06,0.0,426.37
c_6780,m,1971,52,"(50, 70]","(30, 65]",26.0,31.0,0.0,57.0,310.40999999999997,628.27,0.0,938.68
c_5145,f,1968,55,"(50, 70]","(30, 65]",28.0,44.0,2.0,74.0,285.28000000000003,973.54,257.98,1516.8
c_2605,m,1965,58,"(50, 70]","(30, 65]",21.0,32.0,0.0,53.0,218.51,634.15,0.0,852.66
c_1389,f,1955,68,"(50, 70]","(65, 94]",25.0,58.0,0.0,83.0,299.90999999999997,1274.05,0.0,1573.96
c_4315,m,1949,74,"(70, 94]","(65, 94]",60.0,49.0,3.0,112.0,659.91,1189.04,261.97,2110.92
c_5917,m,1977,46,"(30, 50]","(30, 65]",39.0,12.0,0.0,51.0,422.29,189.66,0.0,611.95
c_4483,m,1982,41,"(30, 50]","(30, 65]",188.0,39.0,0.0,227.0,2089.28,787.43,0.0,2876.71
c_2373,f,1977,46,"(30, 50]","(30, 65]",37.0,42.0,0.0,79.0,327.29,819.5799999999999,0.0,1146.87
c_1679,f,1962,61,"(50, 70]","(30, 65]",31.0,32.0,1.0,64.0,369.06,687.11,82.99,1139.16
c_1553,m,1954,69,"(50, 70]","(65, 94]",22.0,19.0,0.0,41.0,286.66,384.82,0.0,671.48
c_5982,f,1986,37,"(30, 50]","(30, 65]",33.0,11.0,2.0,46.0,355.12,214.07,124.5,693.69
c_2520,m,1996,27,"(18, 30]","(18, 30]",0.0,8.0,47.0,55.0,0.0,123.35999999999999,3974.83,4098.19
c_841,f,1997,26,"(18, 30]","(18, 30]",3.0,6.0,18.0,27.0,29.97,93.53999999999999,1343.85,1467.36
c_4959,f,1996,27,"(18, 30]","(18, 30]",2.0,14.0,30.0,46.0,19.98,259.59,2931.96,3211.53
c_104,m,1995,28,"(18, 30]","(18, 30]",0.0,5.0,2.0,7.0,0.0,87.72999999999999,101.98,189.70999999999998
c_5629,m,1965,58,"(50, 70]","(30, 65]",54.0,49.0,0.0,103.0,508.28,958.5799999999999,0.0,1466.86
c_4202,f,1987,36,"(30, 50]","(30, 65]",25.0,9.0,0.0,34.0,237.65,187.35,0.0,425.0
c_1146,m,1969,54,"(50, 70]","(30, 65]",12.0,16.0,0.0,28.0,130.34,378.68,0.0,509.02
c_3350,f,1966,57,"(50, 70]","(30, 65]",21.0,15.0,6.0,42.0,283.46999999999997,321.09,622.5,1227.06
c_5868,m,1972,51,"(50, 70]","(30, 65]",140.0,26.0,0.0,166.0,1324.8999999999999,590.67,0.0,1915.5699999999997
c_7922,f,1948,75,"(70, 94]","(65, 94]",28.0,35.0,0.0,63.0,271.49,655.17,0.0,926.66
c_237,m,1960,63,"(50, 70]","(30, 65]",56.0,54.0,7.0,117.0,637.87,1119.87,885.17,2642.91
c_5747,m,2003,20,"(18, 30]","(18, 30]",2.0,9.0,5.0,16.0,16.64,167.18,257.43,441.25
c_979,f,1950,73,"(70, 94]","(65, 94]",24.0,39.0,0.0,63.0,236.07999999999998,884.7099999999999,0.0,1120.79
c_6627,f,1990,33,"(30, 50]","(30, 65]",28.0,20.0,0.0,48.0,346.19,432.40000000000003,0.0,778.59
c_7968,m,1969,54,"(50, 70]","(30, 65]",4.0,7.0,0.0,11.0,30.65,122.0,0.0,152.65
c_1786,m,1961,62,"(50, 70]","(30, 65]",19.0,47.0,0.0,66.0,175.53,1046.1,0.0,1221.6299999999999
c_2045,m,1966,57,"(50, 70]","(30, 65]",17.0,29.0,3.0,49.0,192.41,557.91,188.97,939.29
c_3376,m,1982,41,"(30, 50]","(30, 65]",34.0,19.0,0.0,53.0,338.69,300.78,0.0,639.47
c_6681,m,1952,71,"(70, 94]","(65, 94]",10.0,14.0,0.0,24.0,114.72,215.65,0.0,330.37
c_7054,m,1976,47,"(30, 50]","(30, 65]",13.0,6.0,0.0,19.0,154.01,88.48,0.0,242.49
c_3811,m,1986,37,"(30, 50]","(30, 65]",68.0,21.0,0.0,89.0,728.51,390.6,0.0,1119.1100000000001
c_2460,f,1986,37,"(30, 50]","(30, 65]",99.0,38.0,0.0,137.0,1097.81,727.46,0.0,1825.27
c_2358,m,1950,73,"(70, 94]","(65, 94]",42.0,35.0,0.0,77.0,422.1,890.3199999999999,0.0,1312.42
c_1262,f,1996,27,"(18, 30]","(18, 30]",12.0,19.0,30.0,61.0,115.47,410.59999999999997,2162.7,2688.7699999999995
c_1345,m,1973,50,"(30, 50]","(30, 65]",144.0,37.0,0.0,181.0,1498.26,803.84,0.0,2302.1
c_3484,f,1992,31,"(30, 50]","(30, 65]",14.0,31.0,13.0,58.0,107.94,652.71,770.23,1530.88
c_7334,f,1976,47,"(30, 50]","(30, 65]",16.0,5.0,0.0,21.0,183.51,83.95,0.0,267.46
c_6066,m,1987,36,"(30, 50]","(30, 65]",25.0,27.0,0.0,52.0,271.87,661.63,0.0,933.5
c_5984,f,1983,40,"(30, 50]","(30, 65]",201.0,49.0,0.0,250.0,2177.75,843.93,0.0,3021.68
c_1448,f,1977,46,"(30, 50]","(30, 65]",85.0,15.0,0.0,100.0,887.13,236.6,0.0,1123.73
c_7001,f,1946,77,"(70, 94]","(65, 94]",3.0,4.0,0.0,7.0,46.89,103.35,0.0,150.24
c_2981,f,1991,32,"(30, 50]","(30, 65]",117.0,17.0,0.0,134.0,1283.95,368.56,0.0,1652.51
c_573,f,1971,52,"(50, 70]","(30, 65]",20.0,27.0,0.0,47.0,201.92,529.13,0.0,731.05
c_6766,f,2004,19,"(18, 30]","(18, 30]",3.0,14.0,5.0,22.0,30.28,357.21999999999997,321.0,708.5
c_4047,m,1988,35,"(30, 50]","(30, 65]",33.0,8.0,0.0,41.0,463.37,132.92000000000002,0.0,596.29
c_8510,m,1991,32,"(30, 50]","(30, 65]",275.0,98.0,0.0,373.0,2864.86,1933.77,0.0,4798.63
c_4011,m,1987,36,"(30, 50]","(30, 65]",28.0,2.0,0.0,30.0,241.35,47.97,0.0,289.32
c_2011,m,1965,58,"(50, 70]","(30, 65]",36.0,43.0,1.0,80.0,330.99,868.4499999999999,145.99,1345.43
c_5015,f,1976,47,"(30, 50]","(30, 65]",163.0,59.0,0.0,222.0,1660.73,1229.77,0.0,2890.5
c_3474,m,1975,48,"(30, 50]","(30, 65]",98.0,27.0,0.0,125.0,1022.6,609.5699999999999,0.0,1632.17
c_1192,f,1996,27,"(18, 30]","(18, 30]",0.0,8.0,23.0,31.0,0.0,169.92,1441.6399999999999,1611.56
c_2315,m,1954,69,"(50, 70]","(65, 94]",14.0,16.0,0.0,30.0,151.35,363.45,0.0,514.8
c_8047,f,1955,68,"(50, 70]","(65, 94]",13.0,14.0,0.0,27.0,169.58999999999997,233.82,0.0,403.40999999999997
c_6305,f,2002,21,"(18, 30]","(18, 30]",13.0,15.0,21.0,49.0,141.39,267.42,1456.63,1865.44
c_6067,f,1972,51,"(50, 70]","(30, 65]",172.0,52.0,1.0,225.0,1963.64,1188.8999999999999,68.99,3221.5299999999997
c_1644,m,1944,79,"(70, 94]","(65, 94]",5.0,13.0,0.0,18.0,58.620000000000005,226.98,0.0,285.6
c_7748,f,1989,34,"(30, 50]","(30, 65]",65.0,18.0,0.0,83.0,805.76,449.96,0.0,1255.72
c_831,f,1991,32,"(30, 50]","(30, 65]",96.0,10.0,0.0,106.0,816.08,263.07,0.0,1079.15
c_366,m,1978,45,"(30, 50]","(30, 65]",88.0,22.0,2.0,112.0,971.91,570.39,168.04,1710.34
c_3905,m,1987,36,"(30, 50]","(30, 65]",4.0,1.0,0.0,5.0,48.96,16.99,0.0,65.95
c_5165,f,1954,69,"(50, 70]","(65, 94]",32.0,49.0,0.0,81.0,310.19,901.1999999999999,0.0,1211.3899999999999
c_6567,f,1979,44,"(30, 50]","(30, 65]",50.0,13.0,1.0,64.0,489.24,234.08999999999997,145.99,869.3199999999999
c_2148,f,1960,63,"(50, 70]","(30, 65]",9.0,13.0,0.0,22.0,126.71,286.53999999999996,0.0,413.24999999999994
c_6937,m,1970,53,"(50, 70]","(30, 65]",15.0,5.0,0.0,20.0,175.68,116.07,0.0,291.75
c_629,f,2004,19,"(18, 30]","(18, 30]",24.0,23.0,10.0,57.0,259.62,430.26,598.5699999999999,1288.4499999999998
c_7479,f,1952,71,"(70, 94]","(65, 94]",3.0,8.0,1.0,12.0,45.47,167.61,53.99,267.07
c_5884,m,2001,22,"(18, 30]","(18, 30]",9.0,19.0,29.0,57.0,65.37,385.08,1916.35,2366.7999999999997
c_4609,f,1990,33,"(30, 50]","(30, 65]",70.0,32.0,1.0,103.0,719.17,706.78,47.91,1473.86
c_3024,f,1993,30,"(18, 30]","(18, 30]",0.0,0.0,4.0,4.0,0.0,0.0,179.96,179.96
c_2599,f,1987,36,"(30, 50]","(30, 65]",50.0,14.0,0.0,64.0,462.0,276.48,0.0,738.48
c_4644,m,1983,40,"(30, 50]","(30, 65]",47.0,12.0,3.0,62.0,498.46999999999997,157.14,182.97,838.5799999999999
c_2935,m,1958,65,"(50, 70]","(30, 65]",14.0,11.0,0.0,25.0,145.63,196.65,0.0,342.28
c_4451,f,1986,37,"(30, 50]","(30, 65]",37.0,17.0,0.0,54.0,372.37,337.2,0.0,709.5699999999999
c_3807,f,1968,55,"(50, 70]","(30, 65]",11.0,5.0,0.0,16.0,128.65,56.49,0.0,185.14000000000001
c_755,f,1996,27,"(18, 30]","(18, 30]",0.0,0.0,4.0,4.0,0.0,0.0,498.45,498.45
c_5479,f,1971,52,"(50, 70]","(30, 65]",38.0,62.0,0.0,100.0,394.48,1176.8799999999999,0.0,1571.36
c_594,f,1952,71,"(70, 94]","(65, 94]",15.0,14.0,0.0,29.0,113.8,253.51,0.0,367.31
c_3439,m,1966,57,"(50, 70]","(30, 65]",2.0,4.0,0.0,6.0,14.98,48.62,0.0,63.599999999999994
c_2218,f,1970,53,"(50, 70]","(30, 65]",63.0,114.0,0.0,177.0,706.3199999999999,2453.06,0.0,3159.38
c_5032,f,1977,46,"(30, 50]","(30, 65]",39.0,14.0,4.0,57.0,475.08,387.78000000000003,363.96,1226.82
c_4723,f,1992,31,"(30, 50]","(30, 65]",9.0,26.0,11.0,46.0,78.28,542.67,618.77,1239.7199999999998
c_8031,f,1966,57,"(50, 70]","(30, 65]",48.0,68.0,0.0,116.0,449.47,1383.3,0.0,1832.77
c_5226,m,2004,19,"(18, 30]","(18, 30]",9.0,28.0,26.0,63.0,67.2,606.17,1874.12,2547.49
c_4185,f,1970,53,"(50, 70]","(30, 65]",7.0,3.0,0.0,10.0,93.57,46.260000000000005,0.0,139.82999999999998
c_2034,f,1939,84,"(70, 94]","(65, 94]",1.0,3.0,0.0,4.0,9.32,81.97999999999999,0.0,91.29999999999998
c_682,f,1974,49,"(30, 50]","(30, 65]",274.0,57.0,0.0,331.0,2833.32,1268.86,0.0,4102.18
c_1521,m,1989,34,"(30, 50]","(30, 65]",80.0,17.0,2.0,99.0,899.83,352.71999999999997,314.84,1567.3899999999999
c_142,m,1986,37,"(30, 50]","(30, 65]",32.0,11.0,0.0,43.0,327.13,168.64999999999998,0.0,495.78
c_7487,f,1975,48,"(30, 50]","(30, 65]",44.0,12.0,0.0,56.0,410.13,263.62,0.0,673.75
c_8074,m,1969,54,"(50, 70]","(30, 65]",74.0,76.0,1.0,151.0,795.99,1494.95,145.99,2436.9300000000003
c_8272,m,1991,32,"(30, 50]","(30, 65]",44.0,15.0,0.0,59.0,485.4,310.63,0.0,796.03
c_8094,m,1955,68,"(50, 70]","(65, 94]",12.0,8.0,0.0,20.0,122.91,137.95,0.0,260.86
c_4221,m,1956,67,"(50, 70]","(65, 94]",39.0,74.0,0.0,113.0,390.38,1425.52,0.0,1815.9
c_6725,m,1971,52,"(50, 70]","(30, 65]",11.0,4.0,0.0,15.0,94.68,88.96,0.0,183.64
c_3444,f,1979,44,"(30, 50]","(30, 65]",79.0,46.0,0.0,125.0,795.49,1011.66,0.0,1807.15
c_7071,f,1980,43,"(30, 50]","(30, 65]",198.0,51.0,0.0,249.0,2417.72,998.41,0.0,3416.1299999999997
c_3069,m,1957,66,"(50, 70]","(65, 94]",23.0,18.0,3.0,44.0,235.49,390.99,314.28000000000003,940.76
c_8347,m,1978,45,"(30, 50]","(30, 65]",86.0,18.0,1.0,105.0,993.5,260.65999999999997,145.99,1400.1499999999999
c_1111,f,2004,19,"(18, 30]","(18, 30]",15.0,14.0,13.0,42.0,115.1,298.55,1006.9899999999999,1420.6399999999999
c_4159,f,1975,48,"(30, 50]","(30, 65]",203.0,70.0,0.0,273.0,2153.3,1575.96,0.0,3729.26
c_7753,f,1973,50,"(30, 50]","(30, 65]",76.0,15.0,0.0,91.0,893.9755892547661,362.16999999999996,0.0,1256.145589254766
c_3611,f,1996,27,"(18, 30]","(18, 30]",2.0,17.0,18.0,37.0,16.09,465.71,1287.28,1769.08
c_3629,m,1986,37,"(30, 50]","(30, 65]",35.0,18.0,0.0,53.0,441.58,410.52,0.0,852.0999999999999
c_7581,f,1997,26,"(18, 30]","(18, 30]",0.0,4.0,4.0,8.0,0.0,105.46000000000001,420.33,525.79
c_8021,f,1968,55,"(50, 70]","(30, 65]",17.0,20.0,0.0,37.0,203.27,420.58,0.0,623.85
c_7169,m,1970,53,"(50, 70]","(30, 65]",28.0,52.0,0.0,80.0,279.97,861.42,0.0,1141.3899999999999
c_7801,f,1945,78,"(70, 94]","(65, 94]",22.0,14.0,0.0,36.0,196.83,228.29,0.0,425.12
c_9,m,1986,37,"(30, 50]","(30, 65]",38.0,25.0,0.0,63.0,396.28000000000003,518.8299999999999,0.0,915.1099999999999
c_4714,f,1986,37,"(30, 50]","(30, 65]",16.0,7.0,0.0,23.0,153.89,133.93,0.0,287.82
c_1292,m,1982,41,"(30, 50]","(30, 65]",31.0,7.0,0.0,38.0,295.62,117.21,0.0,412.83
c_940,f,1970,53,"(50, 70]","(30, 65]",28.0,22.0,0.0,50.0,316.49,452.78999999999996,0.0,769.28
c_5892,m,1977,46,"(30, 50]","(30, 65]",96.0,26.0,0.0,122.0,1109.32,616.64,0.0,1725.96
c_2675,m,1965,58,"(50, 70]","(30, 65]",20.0,18.0,0.0,38.0,232.3,391.23,0.0,623.53
c_5725,m,1975,48,"(30, 50]","(30, 65]",178.0,58.0,3.0,239.0,1858.43,1159.53,206.74,3224.7
c_2272,f,2003,20,"(18, 30]","(18, 30]",12.0,19.0,4.0,35.0,148.14,421.52,397.40999999999997,967.0699999999999
c_1178,m,1984,39,"(30, 50]","(30, 65]",187.0,34.0,3.0,224.0,2004.59,713.33,148.82999999999998,2866.75
c_278,f,1987,36,"(30, 50]","(30, 65]",59.0,9.0,0.0,68.0,514.33,156.10999999999999,0.0,670.44
c_1083,f,1986,37,"(30, 50]","(30, 65]",48.0,11.0,0.0,59.0,509.74,201.25,0.0,710.99
c_4774,m,1997,26,"(18, 30]","(18, 30]",0.0,16.0,24.0,40.0,0.0,372.39,1351.48,1723.87
c_740,m,1995,28,"(18, 30]","(18, 30]",0.0,16.0,27.0,43.0,0.0,307.99,2864.94,3172.9300000000003
c_4438,f,1946,77,"(70, 94]","(65, 94]",34.0,43.0,4.0,81.0,453.96,936.1999999999999,211.96,1602.12
c_8443,f,2000,23,"(18, 30]","(18, 30]",32.0,15.0,6.0,53.0,361.96,275.64,424.09999999999997,1061.6999999999998
c_2324,m,1966,57,"(50, 70]","(30, 65]",23.0,57.0,3.0,83.0,206.03,1274.04,690.12,2170.19
c_6947,m,2002,21,"(18, 30]","(18, 30]",2.0,0.0,7.0,9.0,37.06,0.0,801.86,838.9200000000001
c_6127,m,1958,65,"(50, 70]","(30, 65]",26.0,44.0,0.0,70.0,264.82,948.51,0.0,1213.33
c_100,m,1992,31,"(30, 50]","(30, 65]",2.0,5.0,1.0,8.0,31.38,84.94,138.53,254.85
c_5522,m,1974,49,"(30, 50]","(30, 65]",110.0,38.0,0.0,148.0,1211.3700000000001,702.9499999999999,0.0,1914.3200000000002
c_3423,f,1994,29,"(18, 30]","(18, 30]",4.0,11.0,12.0,27.0,45.96,165.6,874.83,1086.39
c_2654,m,1994,29,"(18, 30]","(18, 30]",27.0,20.0,2.0,49.0,296.63,342.37,305.98,944.98
c_3453,f,1979,44,"(30, 50]","(30, 65]",166.0,61.0,1.0,228.0,1635.34,1152.82,145.99,2934.1499999999996
c_4031,f,1978,45,"(30, 50]","(30, 65]",28.0,13.0,0.0,41.0,298.07,217.28,0.0,515.35
c_3386,m,1986,37,"(30, 50]","(30, 65]",5.0,3.0,0.0,8.0,37.27,29.46,0.0,66.73
c_1612,m,1962,61,"(50, 70]","(30, 65]",32.0,36.0,0.0,68.0,278.31,643.4,0.0,921.71
c_998,m,2001,22,"(18, 30]","(18, 30]",14.0,11.0,28.0,53.0,176.34,200.13,2403.41,2779.88
c_5948,m,1985,38,"(30, 50]","(30, 65]",199.0,79.0,1.0,279.0,2240.51,1665.56,145.99,4052.0600000000004
c_1310,f,1978,45,"(30, 50]","(30, 65]",51.0,26.0,0.0,77.0,508.65999999999997,470.48,0.0,979.14
c_1229,f,1974,49,"(30, 50]","(30, 65]",205.0,44.0,0.0,249.0,2091.01,1035.3899999999999,0.0,3126.4
c_2155,f,1958,65,"(50, 70]","(30, 65]",54.0,65.0,1.0,120.0,628.54,1328.75,60.96,2018.25
c_6783,m,1976,47,"(30, 50]","(30, 65]",81.0,29.0,0.0,110.0,809.08,607.77,0.0,1416.85
c_2695,f,2002,21,"(18, 30]","(18, 30]",8.0,9.0,35.0,52.0,81.03999999999999,190.53,3075.37,3346.94
c_3850,f,1970,53,"(50, 70]","(30, 65]",53.0,67.0,0.0,120.0,584.25,1366.35,0.0,1950.6
c_6165,f,1951,72,"(70, 94]","(65, 94]",28.0,22.0,0.0,50.0,297.46999999999997,498.34999999999997,0.0,795.8199999999999
c_7611,m,1959,64,"(50, 70]","(30, 65]",13.0,9.0,0.0,22.0,159.63,162.64,0.0,322.27
c_6686,m,1982,41,"(30, 50]","(30, 65]",50.0,32.0,0.0,82.0,493.99,647.64,0.0,1141.63
c_5707,f,1990,33,"(30, 50]","(30, 65]",66.0,10.0,0.0,76.0,761.11,197.06,0.0,958.1700000000001
c_1123,f,1979,44,"(30, 50]","(30, 65]",36.0,22.0,3.0,61.0,425.13,463.9,178.97,1068.0
c_6818,m,1997,26,"(18, 30]","(18, 30]",0.0,6.0,3.0,9.0,0.0,111.3,252.46,363.76
c_5579,m,1993,30,"(18, 30]","(18, 30]",4.0,13.0,17.0,34.0,32.0,287.15,1636.65,1955.8000000000002
c_3052,m,1968,55,"(50, 70]","(30, 65]",24.0,28.0,0.0,52.0,294.01,598.3399999999999,0.0,892.3499999999999
c_2571,m,1960,63,"(50, 70]","(30, 65]",47.0,59.0,2.0,108.0,482.09000000000003,1148.55,104.52,1735.1599999999999
c_1523,m,1968,55,"(50, 70]","(30, 65]",8.0,19.0,0.0,27.0,70.85,359.31,0.0,430.15999999999997
c_5429,f,1968,55,"(50, 70]","(30, 65]",26.0,19.0,0.0,45.0,205.38,437.09,0.0,642.47
c_4001,m,1973,50,"(30, 50]","(30, 65]",9.0,7.0,0.0,16.0,118.53999999999999,102.48,0.0,221.01999999999998
c_1384,m,1974,49,"(30, 50]","(30, 65]",99.0,32.0,0.0,131.0,1090.65,661.22,0.0,1751.8700000000001
c_1181,m,2002,21,"(18, 30]","(18, 30]",0.0,5.0,12.0,17.0,0.0,102.13,746.0,848.13
c_4835,m,1986,37,"(30, 50]","(30, 65]",82.0,32.0,0.0,114.0,909.9499999999999,658.04,0.0,1567.9899999999998
c_3745,f,1991,32,"(30, 50]","(30, 65]",150.0,56.0,0.0,206.0,1497.31,1054.6299999999999,0.0,2551.9399999999996
c_3900,f,1952,71,"(70, 94]","(65, 94]",3.0,5.0,0.0,8.0,23.259999999999998,131.95,0.0,155.20999999999998
c_8351,f,1968,55,"(50, 70]","(30, 65]",1.0,0.0,0.0,1.0,6.31,0.0,0.0,6.31
c_7720,f,1977,46,"(30, 50]","(30, 65]",85.0,42.0,0.0,127.0,836.62,859.53,0.0,1696.15
